Urgency,Category,Issue,Affected URL,Details,Recommended Action
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/lastcall/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/lastcall/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/lastcall/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/meet,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/meet,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/meet,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/necklaces/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/necklaces/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/necklaces/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pairs.php,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pairs.php,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pairs.php,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/check/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/check/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay/check/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/check/payments@amipi.com,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/check/payments@amipi.com,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay/check/payments@amipi.com,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/payments@amipi.com,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/payments@amipi.com,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay/payments@amipi.com,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/wire/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/wire/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
LOW,Social Metadata,Missing Twitter/X card metadata,https://www.amipi.com/pay/wire/,Add twitter:card and related sharing tags.,"Add Twitter Card meta tags (twitter:card, twitter:title, twitter:description, twitter:image) to the HTML head section of each page."
LOW,Social Metadata,Missing Open Graph title,https://www.amipi.com/pay/zelle/,Add og:title for reliable social previews.,"Add a unique, descriptive `<meta property=""og:title"" content=""Your Page Title"" />` tag within the `<head>` section of each page, ensuring it accurately reflects the page content and is under 60 characters for optimal display."
LOW,Social Metadata,Missing Open Graph description,https://www.amipi.com/pay/zelle/,Add og:description using the page's unique value proposition.,"Add a unique `<meta property=""og:description"" content=""..."">` tag to the `<head>` of each page with a compelling 150-160 character summary of the page content."
