Urgency,Category,Issue,Affected URL,Details,Recommended Action
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,High resource count on page: 101 (scripts/CSS/images),https://www.amipi.com/register/downloads/aml.pdf,,"Consolidate CSS and JavaScript files into single bundles, combine images using CSS sprites or inline SVGs, and remove unused third-party scripts to reduce HTTP requests."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5&cx=c&gtm=4e67a1,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 139.9KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://s3.amazonaws.com/downloads.mailchimp.com/js/mc-validate.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 158.9KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://salesiq.zoho.com/widget,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/aml.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,High resource count on page: 101 (scripts/CSS/images),https://www.amipi.com/register/downloads/application.pdf,,"Consolidate CSS and JavaScript files into single bundles, combine images using CSS sprites or inline SVGs, and remove unused third-party scripts to reduce HTTP requests."
LOW,Performance,Large third-party script loaded: 373.8KB,https://www.amipi.com/register/downloads/application.pdf,URL: https://www.gstatic.com/recaptcha/releases/rL1ELiQAg1kPezz6_H9hTZ_i/recaptcha__en.js,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 159.3KB,https://www.amipi.com/register/downloads/application.pdf,URL: https://www.googletagmanager.com/gtag/js?id=G-HZMFWWPNL5,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 145.8KB,https://www.amipi.com/register/downloads/application.pdf,URL: https://www.googletagmanager.com/gtm.js?id=GTM-NR57JL4L,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
LOW,Performance,Large third-party script loaded: 143.7KB,https://www.amipi.com/register/downloads/application.pdf,URL: https://www.googletagmanager.com/gtag/js?id=AW-16743265799,"Audit each third-party script's necessity and remove non-essential ones; for required scripts, load them asynchronously with `async` or `defer`, host critical libraries locally, and use resource hints like `preconnect` or `dns-prefetch` for external domains."
